id,size_id,date,price,cost
S9537007759,330282013,2024-05-02 15:43:41+00:00,2139.0,707.0
S9305635060,330282015,2024-04-15 07:13:03+00:00,1994.0,707.0
S9312204095,330282019,2024-04-15 12:58:59+00:00,1994.0,707.0
S9318076410,330282015,2024-04-15 17:38:25+00:00,1994.0,707.0
S9534390901,330282014,2024-05-02 13:46:52+00:00,2139.0,707.0
S9408246620,330282015,2024-04-22 15:32:38+00:00,2035.0,707.0
S9408267396,330282013,2024-04-22 15:33:40+00:00,2035.0,707.0
S9409024742,330282012,2024-04-22 16:09:27+00:00,1994.0,707.0
S9301124935,330282012,2024-04-14 14:31:36+00:00,1994.0,707.0
S9453023274,330282013,2024-04-26 09:31:13+00:00,2035.0,707.0
S10139880727,330282013,2024-06-17 16:58:36+00:00,2265.0,707.0
S9433768895,330282014,2024-04-24 15:45:39+00:00,2035.0,707.0
S9509043195,330282016,2024-04-30 13:21:49+00:00,2139.0,707.0
S9187608340,330282013,2024-04-05 15:00:20+00:00,1994.0,707.0
S9187703007,330282013,2024-04-05 15:04:28+00:00,1994.0,707.0
S9181527045,330282013,2024-04-05 10:14:32+00:00,1994.0,707.0
S9483769574,330282015,2024-04-28 12:25:29+00:00,2097.0,707.0
S9490080677,330282013,2024-04-29 07:15:30+00:00,2097.0,707.0
S9164915437,330282016,2024-04-04 05:11:13+00:00,1994.0,707.0
S9315688755,330282012,2024-04-15 15:26:21+00:00,1994.0,707.0
S9316694607,330282015,2024-04-15 16:12:01+00:00,1994.0,707.0
S9229321053,330282014,2024-04-09 01:45:35+00:00,1994.0,707.0
S9229728364,330282018,2024-04-09 05:20:37+00:00,1994.0,707.0
S9353822538,330282014,2024-04-18 13:54:41+00:00,1994.0,707.0
S9254577788,330282013,2024-04-11 04:55:37+00:00,1994.0,707.0
S9388502967,330282013,2024-04-21 09:44:07+00:00,1994.0,707.0
S9174846791,330282019,2024-04-04 15:36:23+00:00,1994.0,707.0
S9393121175,330282012,2024-04-21 13:47:30+00:00,1994.0,707.0
S9393138775,330282015,2024-04-21 13:48:16+00:00,2035.0,707.0
S9395378410,330282016,2024-04-21 15:57:09+00:00,1994.0,707.0
S9395403318,330282014,2024-04-21 15:59:18+00:00,1994.0,707.0
S9250544082,330282013,2024-04-10 14:45:49+00:00,1994.0,707.0
S9251500607,330282014,2024-04-10 15:28:18+00:00,1994.0,707.0
S9251705486,330282013,2024-04-10 15:37:42+00:00,1994.0,707.0
S9186540763,330282012,2024-04-05 14:14:50+00:00,1994.0,707.0
S9187514258,330282012,2024-04-05 14:56:48+00:00,1994.0,707.0
S9295658269,330282014,2024-04-14 09:47:12+00:00,1994.0,707.0
S9296018985,330282017,2024-04-14 10:04:46+00:00,1994.0,707.0
S9297176498,330282012,2024-04-14 11:02:48+00:00,1994.0,707.0
S9524722177,330282015,2024-05-01 16:36:03+00:00,2139.0,707.0
S9427250351,330282017,2024-04-24 10:00:48+00:00,1994.0,707.0
S9428807593,330282014,2024-04-24 11:33:18+00:00,2035.0,707.0
S9434769646,330282013,2024-04-24 16:38:11+00:00,2035.31,707.0
S9438290057,330282013,2024-04-25 08:23:50+00:00,2035.0,707.0
S9391605528,330282012,2024-04-21 12:24:15+00:00,2035.0,707.0
S9403362024,330282014,2024-04-22 11:48:27+00:00,1994.0,707.0
S9620917611,330282015,2024-05-09 09:59:45+00:00,2181.0,707.0
S9615750791,330282013,2024-05-08 17:46:23+00:00,2139.0,707.0
S9889409758,330282012,2024-05-30 10:06:11+00:00,2223.0,707.0
S9598470657,330282014,2024-05-07 14:28:52+00:00,2139.0,707.0
S9264598886,330282019,2024-04-11 15:49:58+00:00,1994.0,707.0
S9273405938,330282013,2024-04-12 12:31:27+00:00,1994.0,707.0
S9683718898,330282012,2024-05-14 13:50:56+00:00,2181.0,707.0
S9459650785,330282015,2024-04-26 14:59:11+00:00,2097.0,707.0
S9548199599,330282015,2024-05-03 13:18:10+00:00,2139.0,707.0
S9503027096,330282016,2024-04-30 07:53:13+00:00,2097.0,707.0
S9473267079,330282013,2024-04-27 14:51:02+00:00,2097.0,707.0
S9294359369,330282014,2024-04-14 08:43:22+00:00,1994.0,707.0
S9586338028,330282012,2024-05-06 14:36:05+00:00,2139.0,707.0
S9484355811,330282012,2024-04-28 13:01:56+00:00,2035.0,707.0
S9291882940,330282015,2024-04-14 05:20:56+00:00,1994.0,707.0
S9597368138,330282012,2024-05-07 13:32:47+00:00,2097.0,707.0
S9480106148,330282013,2024-04-28 09:09:23+00:00,2097.0,707.0
S9480877892,330282012,2024-04-28 09:47:20+00:00,2097.0,707.0
S9493073076,330282018,2024-04-29 09:59:19+00:00,2097.0,707.0
S9492019210,330282017,2024-04-29 09:03:44+00:00,2097.0,707.0
S9457245833,330282013,2024-04-26 13:13:08+00:00,2055.0,707.0
S9249866394,330282012,2024-04-10 14:14:18+00:00,1993.52,707.0
S9753900071,330282014,2024-05-20 04:02:19+00:00,2223.0,707.0
S9750212194,330282015,2024-05-19 14:30:10+00:00,2181.0,707.0
S9807594727,330282014,2024-05-23 17:08:46+00:00,2223.0,707.0
S9740412861,330282014,2024-05-18 17:41:51+00:00,2223.0,707.0
S9846138712,330282015,2024-05-27 03:14:05+00:00,2265.0,707.0
S9846226910,330282012,2024-05-27 03:53:05+00:00,2223.0,707.0
S10037488339,330282015,2024-06-10 12:26:25+00:00,2265.0,707.0
S10038371104,330282019,2024-06-10 13:06:22+00:00,2265.0,707.0
S10052033407,330282014,2024-06-11 12:03:22+00:00,2265.0,707.0
S10053235940,330282015,2024-06-11 13:02:44+00:00,2265.0,707.0
S10114310571,330282018,2024-06-16 04:50:59+00:00,2265.0,707.0
S10130197774,330282013,2024-06-17 08:59:56+00:00,2265.0,707.0
S10132588251,330282017,2024-06-17 10:59:52+00:00,2265.0,707.0
S10139154235,330282019,2024-06-17 16:17:22+00:00,2265.0,707.0
S9984805188,330282014,2024-06-06 13:48:47+00:00,2265.0,707.0
S9987106520,330282016,2024-06-06 15:31:40+00:00,2265.0,707.0
S9992277740,330282013,2024-06-07 07:54:43+00:00,2265.0,707.0
S9445768625,330282014,2024-04-25 14:53:34+00:00,2077.0,707.0
S9730388505,330282015,2024-05-18 07:38:31+00:00,2223.0,707.0
S9543998373,330282018,2024-05-03 10:06:10+00:00,2139.0,707.0
S9452458493,330282014,2024-04-26 08:58:42+00:00,2097.0,707.0
S10134519160,330282015,2024-06-17 12:40:53+00:00,2265.0,707.0
S10138084354,330282017,2024-06-17 15:25:06+00:00,2265.0,707.0
S9625576527,330282017,2024-05-09 16:27:00+00:00,2139.0,707.0
S9657202086,330282013,2024-05-12 12:26:56+00:00,2181.0,707.0
S9692720622,330282018,2024-05-15 10:27:30+00:00,2223.0,707.0
S9693688635,330282013,2024-05-15 11:21:24+00:00,2181.0,707.0
S9669431081,330282014,2024-05-13 12:30:19+00:00,2139.0,707.0
S9597040702,330282012,2024-05-07 13:14:47+00:00,2139.0,707.0
S9669052771,330282015,2024-05-13 12:12:52+00:00,2181.0,707.0
S10048403190,330282014,2024-06-11 08:57:07+00:00,2265.0,707.0
S9967034191,330282014,2024-06-05 10:07:17+00:00,2265.0,707.0
S9275485181,330282018,2024-04-12 14:13:10+00:00,1994.0,707.0
S9286033785,330282012,2024-04-13 11:48:41+00:00,1994.0,707.0
S9288963025,330282017,2024-04-13 14:50:03+00:00,1994.0,707.0
S9290915940,330282012,2024-04-13 17:16:05+00:00,1994.0,707.0
S9595732329,330282015,2024-05-07 12:01:56+00:00,2139.0,707.0
S9688271346,330282015,2024-05-14 18:11:27+00:00,2181.0,707.0
S9690226180,330282013,2024-05-15 07:57:55+00:00,2181.0,707.0
S9690570139,330282015,2024-05-15 08:20:34+00:00,2181.0,707.0
S9700092396,330282013,2024-05-15 16:25:02+00:00,2223.0,707.0
S9419252551,330282012,2024-04-23 14:14:11+00:00,2077.0,707.0
S9721400503,330282012,2024-05-17 11:55:21+00:00,2223.0,707.0
S9735514059,330282013,2024-05-18 12:14:52+00:00,2223.0,707.0
S9735579694,330282014,2024-05-18 12:18:30+00:00,2223.0,707.0
S9753537402,330282013,2024-05-19 18:18:20+00:00,2223.0,707.0
S9675560410,330282015,2024-05-13 17:37:27+00:00,2181.14,707.0
S9721540350,330282014,2024-05-17 12:02:44+00:00,2223.0,707.0
S9762086143,330282015,2024-05-20 13:15:32+00:00,2223.0,707.0
S9919236415,330282015,2024-06-01 13:29:44+00:00,2265.0,707.0
S9550457918,330282017,2024-05-03 14:52:06+00:00,2097.0,707.0
S9778799368,330282012,2024-05-21 15:28:45+00:00,2181.0,707.0
S9555089003,330282013,2024-05-04 06:33:03+00:00,2097.0,707.0
S9556486327,330282012,2024-05-04 08:03:58+00:00,2139.0,707.0
S9609915517,330282012,2024-05-08 12:49:12+00:00,2139.0,707.0
S9826195905,330282013,2024-05-25 09:27:58+00:00,2265.0,707.0
S9803672946,330282016,2024-05-23 14:06:19+00:00,2223.0,707.0
S9826966021,330282015,2024-05-25 10:10:26+00:00,2223.0,707.0
S9831213147,330282014,2024-05-25 14:37:06+00:00,2265.0,707.0
S9700310142,330282013,2024-05-15 16:37:26+00:00,2181.0,707.0
S9929096051,330282019,2024-06-02 12:04:30+00:00,2265.0,707.0
S9656064949,330282018,2024-05-12 11:27:16+00:00,2139.0,707.0
S9746632284,330282014,2024-05-19 11:14:33+00:00,2223.0,707.0
S9049321877,330282016,2024-03-25 14:15:13+00:00,2013.0,707.0
S9059827452,330282012,2024-03-26 12:41:36+00:00,2013.0,707.0
S9592469076,330282016,2024-05-07 08:41:32+00:00,2139.0,707.0
S9907101691,330282017,2024-05-31 13:51:16+00:00,2265.0,707.0
S9927029219,330282016,2024-06-02 10:04:06+00:00,2265.0,707.0
S10031076958,330282013,2024-06-10 07:09:16+00:00,2265.0,707.0
S10032533382,330282019,2024-06-10 08:28:27+00:00,2265.0,707.0
S10042239209,330282019,2024-06-10 15:41:14+00:00,2265.0,707.0
S9797866341,330282012,2024-05-23 08:49:46+00:00,2223.0,707.0
S10052575157,330282013,2024-06-11 12:30:19+00:00,2265.0,707.0
S10067468424,330282012,2024-06-12 13:03:09+00:00,2265.0,707.0
S9575423119,330282016,2024-05-05 15:44:35+00:00,2139.0,707.0
S9795183735,330282013,2024-05-23 02:17:59+00:00,2139.0,707.0
S10069240624,330282015,2024-06-12 14:42:25+00:00,2265.0,707.0
S10097569662,330282015,2024-06-14 14:57:34+00:00,2265.0,707.0
S10134678642,330282019,2024-06-17 12:48:19+00:00,2265.0,707.0
S9931719141,330282018,2024-06-02 14:46:57+00:00,2265.0,707.0
S9509952227,330282012,2024-04-30 14:13:21+00:00,2097.0,707.0
S9511105766,330282018,2024-04-30 15:22:52+00:00,2139.0,707.0
S9677836301,330282014,2024-05-14 08:03:20+00:00,2181.0,707.0
S9784004089,330282016,2024-05-22 08:20:35+00:00,2223.0,707.0
S9628960636,330282013,2024-05-10 08:24:21+00:00,2139.0,707.0
S9641234289,330282019,2024-05-11 08:32:58+00:00,2097.0,707.0
S9760716316,330282013,2024-05-20 12:08:52+00:00,2223.0,707.0
S10042432049,330282015,2024-06-10 15:48:26+00:00,2265.0,707.0
S10106547291,330282012,2024-06-15 10:18:14+00:00,2265.0,707.0
S10118028897,330282013,2024-06-16 09:37:55+00:00,2265.0,707.0
S10121148433,330282018,2024-06-16 12:25:00+00:00,2265.0,707.0
S9927352967,330282013,2024-06-02 10:22:08+00:00,2265.0,707.0
S9950706287,330282014,2024-06-04 07:00:57+00:00,2223.0,707.0
S9887132120,330282014,2024-05-30 07:49:27+00:00,2265.0,707.0
S9887530798,330282012,2024-05-30 08:15:45+00:00,2265.0,707.0
S9973967416,330282013,2024-06-05 15:54:28+00:00,2265.0,707.0
S9746301670,330282018,2024-05-19 10:57:54+00:00,2223.0,707.0
S9744106369,330282015,2024-05-19 09:06:14+00:00,2181.0,707.0
S9854320489,330282016,2024-05-27 13:29:36+00:00,2265.0,707.0
S9515617075,330282015,2024-05-01 08:07:56+00:00,2139.0,707.0
S9517661539,330282012,2024-05-01 09:52:37+00:00,2139.0,707.0
S9521334920,330282013,2024-05-01 13:08:48+00:00,2035.0,707.0
S9518927072,330282016,2024-05-01 10:57:48+00:00,2139.0,707.0
S9776803179,330282019,2024-05-21 13:58:33+00:00,2223.0,707.0
S9712349344,330282014,2024-05-16 15:32:02+00:00,2223.0,707.0
S9712960355,330282019,2024-05-16 15:59:37+00:00,2223.09,707.0
S9715677556,330282013,2024-05-17 05:23:45+00:00,2223.0,707.0
S9718564798,330282014,2024-05-17 09:22:13+00:00,2223.0,707.0
S9655541679,330282014,2024-05-12 10:59:41+00:00,2181.0,707.0
S9598904806,330282012,2024-05-07 14:47:56+00:00,2139.0,707.0
S9772366902,330282019,2024-05-21 10:01:40+00:00,2223.0,707.0
S9584533133,330282015,2024-05-06 13:13:58+00:00,2139.0,707.0
S9584701287,330282015,2024-05-06 13:21:00+00:00,2139.0,707.0
S9766396504,330282013,2024-05-20 16:20:59+00:00,2223.0,707.0
S9745817743,330282012,2024-05-19 10:31:06+00:00,2223.0,707.0
S9815229676,330282013,2024-05-24 12:01:40+00:00,2265.0,707.0
S9819081734,330282014,2024-05-24 15:06:13+00:00,2223.0,707.0
S9624769109,330282014,2024-05-09 15:18:15+00:00,2139.0,707.0
S9646506731,330282014,2024-05-11 13:31:49+00:00,2181.0,707.0
S9771740079,330282013,2024-05-21 09:25:55+00:00,2223.0,707.0
S10040956636,330282014,2024-06-10 14:51:44+00:00,2265.0,707.0
S9761086174,330282014,2024-05-20 12:26:45+00:00,2223.0,707.0
S9778563446,330282017,2024-05-21 15:18:02+00:00,2223.0,707.0
S9791192964,330282015,2024-05-22 14:48:16+00:00,2223.0,707.0
S9799393204,330282014,2024-05-23 10:17:50+00:00,2223.0,707.0
S9816950450,330282014,2024-05-24 13:28:57+00:00,2265.0,707.0
S9631992550,330282014,2024-05-10 11:05:00+00:00,2139.0,707.0
S10030131384,330282013,2024-06-10 05:12:25+00:00,2265.0,707.0
S9941828755,330282016,2024-06-03 11:53:04+00:00,2265.0,707.0
S9638684221,330282015,2024-05-11 01:38:53+00:00,2139.0,707.0
S9537221512,330282019,2024-05-02 15:53:19+00:00,2097.0,707.0
S9808201227,330282013,2024-05-23 17:43:27+00:00,2223.0,707.0
S10000586402,330282013,2024-06-07 14:49:02+00:00,2265.0,707.0
S10002853414,330282016,2024-06-07 16:39:49+00:00,2265.0,707.0
S10023260549,330282013,2024-06-09 11:48:15+00:00,2265.0,707.0
S9651296889,330282014,2024-05-12 07:07:14+00:00,2139.0,707.0
S10075157332,330282012,2024-06-13 08:21:33+00:00,2265.0,707.0
S10105685064,330282015,2024-06-15 09:35:36+00:00,2265.0,707.0
S10112169245,330282016,2024-06-15 15:54:26+00:00,2265.0,707.0
S10120793165,330282014,2024-06-16 12:06:00+00:00,2265.0,707.0
S10142723572,330282012,2024-06-18 07:38:53+00:00,2265.0,707.0
S9987667390,330282014,2024-06-06 15:55:38+00:00,2265.0,707.0
S9659385801,330282014,2024-05-12 14:26:55+00:00,2181.0,707.0
S9648045687,330282015,2024-05-11 15:10:45+00:00,2139.0,707.0
S9646278435,330282016,2024-05-11 13:17:23+00:00,2181.0,707.0
S10132188013,330282013,2024-06-17 10:39:38+00:00,2265.0,707.0
S9929806809,330282013,2024-06-02 12:47:54+00:00,2265.0,707.0
S9810368273,330282013,2024-05-24 07:34:17+00:00,2223.0,707.0
S9821960974,330282015,2024-05-24 17:47:30+00:00,2265.0,707.0
S9987195554,330282013,2024-06-06 15:35:17+00:00,2265.0,707.0
S9744605306,330282014,2024-05-19 09:30:52+00:00,2223.0,707.0
S9739236639,330282016,2024-05-18 16:08:06+00:00,2181.0,707.0
S9850856588,330282014,2024-05-27 10:25:23+00:00,2265.0,707.0
S9609071205,330282013,2024-05-08 12:10:20+00:00,2139.0,707.0
S9164627712,330285703,2024-04-04 03:10:59+00:00,1994.0,707.0
S9166811763,330285697,2024-04-04 08:30:13+00:00,1994.0,707.0
S9166872681,330285696,2024-04-04 08:34:13+00:00,2373.0,707.0
S9315688753,330285697,2024-04-15 15:26:21+00:00,1994.0,707.0
S9444139640,330285702,2024-04-25 13:42:11+00:00,1994.0,707.0
S9223278701,330285697,2024-04-08 12:52:22+00:00,1994.0,707.0
S9229729540,330285702,2024-04-09 05:20:27+00:00,1994.0,707.0
S9845789544,330285702,2024-05-26 17:54:42+00:00,2265.0,707.0
S9562053170,330285700,2024-05-04 12:51:27+00:00,2139.0,707.0
S9174460673,330285696,2024-04-04 15:18:27+00:00,1994.0,707.0
S9390609691,330285703,2024-04-21 11:30:54+00:00,1994.0,707.0
S9392270347,330285702,2024-04-21 13:00:28+00:00,1994.0,707.0
S9395723303,330285698,2024-04-21 16:20:10+00:00,1994.0,707.0
S9565269517,330285702,2024-05-04 16:24:17+00:00,2097.0,707.0
S9187003706,330285699,2024-04-05 14:34:18+00:00,1994.0,707.0
S9682880521,330285696,2024-05-14 13:06:30+00:00,2139.0,707.0
S9557938841,330285702,2024-05-04 09:16:19+00:00,2097.0,707.0
S9627090073,330285701,2024-05-10 05:37:04+00:00,2139.0,707.0
S9649681446,330285696,2024-05-11 17:22:24+00:00,2181.0,707.0
S9235954924,330285697,2024-04-09 12:49:16+00:00,1994.0,707.0
S9306751240,330285699,2024-04-15 08:22:21+00:00,1994.0,707.0
S9513586764,330285697,2024-05-01 04:13:38+00:00,2035.0,707.0
S9255940271,330285696,2024-04-11 07:47:19+00:00,1994.0,707.0
S9478370285,330285703,2024-04-28 07:39:30+00:00,2035.0,707.0
S9474211793,330285697,2024-04-27 15:37:12+00:00,2055.0,707.0
S9539691950,330285697,2024-05-03 04:40:52+00:00,2097.0,707.0
S9504940801,330285703,2024-04-30 09:36:55+00:00,2097.0,707.0
S9542861654,330285699,2024-05-03 09:10:44+00:00,2097.0,707.0
S9473781474,330285698,2024-04-27 15:16:55+00:00,2035.0,707.0
S9522573418,330285698,2024-05-01 14:19:00+00:00,2097.0,707.0
S9294257464,330285698,2024-04-14 08:38:52+00:00,1994.12,707.0
S9658524237,330285698,2024-05-12 13:38:04+00:00,2139.0,707.0
S9394268188,330285701,2024-04-21 14:52:22+00:00,1994.0,707.0
S9301322069,330285697,2024-04-14 14:42:05+00:00,1994.0,707.0
S9783582923,330285698,2024-05-22 07:53:34+00:00,2181.0,707.0
S9516264897,330285698,2024-05-01 08:41:31+00:00,2097.0,707.0
S9496895086,330285698,2024-04-29 13:36:02+00:00,1994.0,707.0
S9475602986,330285699,2024-04-27 17:01:04+00:00,2035.0,707.0
S9292111774,330285701,2024-04-14 06:07:48+00:00,1994.0,707.0
S9504490493,330285696,2024-04-30 09:13:08+00:00,2055.0,707.0
S9457454019,330285699,2024-04-26 13:22:32+00:00,2055.0,707.0
S9257253751,330285699,2024-04-11 09:14:16+00:00,1994.0,707.0
S9370958299,330285698,2024-04-19 16:49:51+00:00,1994.0,707.0
S9615032617,330285699,2024-05-08 16:52:44+00:00,2139.0,707.0
S9850694466,330285699,2024-05-27 10:20:52+00:00,2265.0,707.0
S9299637561,330285696,2024-04-14 13:11:28+00:00,1994.0,707.0
S9574344274,330285696,2024-05-05 14:27:03+00:00,2139.0,707.0
S10094284088,330285702,2024-06-14 12:37:04+00:00,2265.0,707.0
S10094499644,330285698,2024-06-14 12:47:16+00:00,1887.0,707.0
S10133442609,330285698,2024-06-17 11:44:43+00:00,1887.0,707.0
S10037838655,330285696,2024-06-10 12:42:32+00:00,2265.0,707.0
S9447937623,330285700,2024-04-25 16:29:13+00:00,2035.0,707.0
S10041183442,330285698,2024-06-10 15:00:32+00:00,2265.0,707.0
S10042271493,330285698,2024-06-10 15:42:53+00:00,2265.0,707.0
S10062819274,330285699,2024-06-12 09:02:20+00:00,2265.0,707.0
S10120862329,330285696,2024-06-16 12:09:00+00:00,1887.0,707.0
S10124178857,330285703,2024-06-16 15:19:22+00:00,1887.0,707.0
S10129781032,330285698,2024-06-17 08:37:40+00:00,1887.0,707.0
S10133586605,330285702,2024-06-17 11:52:31+00:00,1887.0,707.0
S9983105349,330285700,2024-06-06 12:20:37+00:00,2265.0,707.0
S9244664409,330285696,2024-04-10 09:30:15+00:00,1994.0,707.0
S9988454520,330285696,2024-06-06 16:33:17+00:00,2265.0,707.0
S9997686095,330285703,2024-06-07 12:38:55+00:00,2265.0,707.0
S9445398360,330285700,2024-04-25 14:36:50+00:00,2035.0,707.0
S9736789178,330285698,2024-05-18 13:30:14+00:00,2223.0,707.0
S10140667771,330285703,2024-06-17 17:51:59+00:00,1887.0,707.0
S10143303133,330285699,2024-06-18 08:15:11+00:00,1887.0,707.0
S9988655550,330285703,2024-06-06 16:43:51+00:00,2265.0,707.0
S9993427874,330285698,2024-06-07 08:58:48+00:00,2265.0,707.0
S9646240852,330285702,2024-05-11 13:15:03+00:00,2181.0,707.0
S9625875254,330285697,2024-05-09 16:56:54+00:00,2139.0,707.0
S9407207620,330285699,2024-04-22 14:48:31+00:00,2035.0,707.0
S9533811286,330285703,2024-05-02 13:19:12+00:00,2097.0,707.0
S9618265477,330285697,2024-05-09 08:26:20+00:00,2181.0,707.0
S9837047067,330285696,2024-05-26 09:04:11+00:00,2265.0,707.0
S9586508051,330285701,2024-05-06 14:44:03+00:00,2139.0,707.0
S9287867406,330285696,2024-04-13 13:39:49+00:00,1994.0,707.0
S9289219586,330285698,2024-04-13 15:08:33+00:00,1994.0,707.0
S9786988571,330285696,2024-05-22 11:12:07+00:00,2223.0,707.0
S9803036184,330285696,2024-05-23 13:36:14+00:00,2223.0,707.0
S9628753204,330285699,2024-05-10 08:12:44+00:00,2181.0,707.0
S9660005437,330285702,2024-05-12 15:03:50+00:00,2181.0,707.0
S9422596564,330285699,2024-04-23 16:55:39+00:00,1994.0,707.0
S9422964460,330285703,2024-04-23 17:20:46+00:00,1994.0,707.0
S9686142596,330285699,2024-05-14 15:45:13+00:00,2181.0,707.0
S9687358466,330285697,2024-05-14 16:53:45+00:00,2139.0,707.0
S9418540217,330285699,2024-04-23 13:40:38+00:00,2035.31,707.0
S9629302898,330285699,2024-05-10 08:43:46+00:00,2181.0,707.0
S9588735556,330285696,2024-05-06 16:33:16+00:00,2139.0,707.0
S9726553576,330285698,2024-05-17 16:01:01+00:00,2223.0,707.0
S9664689754,330285697,2024-05-13 08:11:36+00:00,2181.0,707.0
S9883682281,330285700,2024-05-29 16:29:39+00:00,2265.0,707.0
S9822476640,330285700,2024-05-25 03:29:30+00:00,2181.0,707.0
S9543413107,330285700,2024-05-03 09:37:50+00:00,2055.0,707.0
S9672004702,330285697,2024-05-13 14:30:55+00:00,2181.0,707.0
S9556151012,330285697,2024-05-04 07:46:02+00:00,2139.0,707.0
S9557695522,330285703,2024-05-04 09:06:23+00:00,2097.0,707.0
S9567581219,330285696,2024-05-05 07:13:36+00:00,2097.0,707.0
S9565113528,330285699,2024-05-04 16:12:04+00:00,2139.0,707.0
S9566100843,330285701,2024-05-04 17:40:35+00:00,2097.0,707.0
S9617350981,330285700,2024-05-09 07:22:47+00:00,2097.0,707.0
S9746301676,330285702,2024-05-19 10:57:54+00:00,2223.0,707.0
S9724772774,330285697,2024-05-17 14:37:14+00:00,2223.0,707.0
S9725159867,330285698,2024-05-17 14:54:11+00:00,2223.0,707.0
S9869173813,330285697,2024-05-28 15:05:48+00:00,2223.0,707.0
S9851292015,330285698,2024-05-27 10:47:01+00:00,2265.0,707.0
S8986074974,330285701,2024-03-20 13:08:56+00:00,2373.0,707.0
S9762005035,330285697,2024-05-20 13:10:55+00:00,2223.0,707.0
S9753854367,330285697,2024-05-20 03:45:37+00:00,2223.0,707.0
S9430730726,330285701,2024-04-24 13:21:21+00:00,2077.0,707.0
S10055729171,330285700,2024-06-11 15:01:53+00:00,2265.0,707.0
S10067468037,330285698,2024-06-12 13:03:05+00:00,2265.0,707.0
S10082539773,330285698,2024-06-13 14:40:03+00:00,2265.0,707.0
S10082603793,330285700,2024-06-13 14:43:10+00:00,1887.0,707.0
S10084219951,330285701,2024-06-13 15:52:13+00:00,1887.0,707.0
S10030748222,330285698,2024-06-10 06:41:01+00:00,2265.0,707.0
S10066362962,330285699,2024-06-12 12:03:00+00:00,1887.0,707.0
S9767709464,330285698,2024-05-20 17:33:36+00:00,2223.0,707.0
S10122003660,330285698,2024-06-16 13:13:48+00:00,1887.0,707.0
S10070813841,330285696,2024-06-12 16:10:38+00:00,1887.0,707.0
S9719506886,330285696,2024-05-17 10:14:01+00:00,2223.0,707.0
S9719707250,330285699,2024-05-17 10:25:46+00:00,2181.0,707.0
S10090041140,330285696,2024-06-14 09:08:30+00:00,1887.0,707.0
S9933961485,330285701,2024-06-02 17:17:46+00:00,2265.0,707.0
S9980163858,330285701,2024-06-06 09:37:18+00:00,2265.0,707.0
S9932668914,330285697,2024-06-02 15:46:19+00:00,2265.0,707.0
S9537229762,330285696,2024-05-02 15:53:10+00:00,2097.0,707.0
S9732218178,330285703,2024-05-18 09:15:41+00:00,2181.0,707.0
S9593914332,330285698,2024-05-07 10:13:41+00:00,2139.0,707.0
S10024805505,330285699,2024-06-09 13:12:57+00:00,2265.0,707.0
S10096827158,330285700,2024-06-14 14:27:52+00:00,1887.0,707.0
S10099759993,330285701,2024-06-14 16:37:01+00:00,1887.0,707.0
S10110408994,330285698,2024-06-15 14:01:11+00:00,1887.0,707.0
S10122555018,330285699,2024-06-16 13:45:13+00:00,1887.0,707.0
S9788248896,330285697,2024-05-22 12:22:42+00:00,2223.0,707.0
S10104310750,330285697,2024-06-15 08:26:23+00:00,1887.0,707.0
S10115083480,330285700,2024-06-16 06:56:28+00:00,1887.0,707.0
S10119943388,330285696,2024-06-16 11:19:09+00:00,1887.0,707.0
S9930934334,330285699,2024-06-02 13:57:21+00:00,2265.0,707.0
S9957679034,330285697,2024-06-04 13:48:10+00:00,2265.0,707.0
S9947126011,330285701,2024-06-03 15:53:54+00:00,2265.0,707.0
S9975571767,330285703,2024-06-05 17:17:24+00:00,2265.0,707.0
S9993855005,330285701,2024-06-07 09:20:45+00:00,2265.0,707.0
S9656306354,330285698,2024-05-12 11:39:08+00:00,2181.0,707.0
S9722064580,330285698,2024-05-17 12:30:08+00:00,2223.0,707.0
S9883081540,330285696,2024-05-29 15:58:34+00:00,2265.0,707.0
S9608510688,330285698,2024-05-08 11:42:44+00:00,2055.0,707.0
S9583177919,330285696,2024-05-06 12:02:49+00:00,2097.0,707.0
S9767487572,330285698,2024-05-20 17:20:11+00:00,2223.0,707.0
S9520279788,330285697,2024-05-01 12:10:55+00:00,2055.0,707.0
S9679814022,330285697,2024-05-14 10:11:36+00:00,2181.0,707.0
S9747614243,330285699,2024-05-19 12:06:25+00:00,2223.0,707.0
S9684201247,330285696,2024-05-14 14:13:56+00:00,2181.0,707.0
S9764056495,330285699,2024-05-20 14:40:31+00:00,2223.0,707.0
S9545210772,330285697,2024-05-03 11:03:22+00:00,2077.0,707.0
S9560695444,330285696,2024-05-04 11:36:28+00:00,2097.0,707.0
S9713049870,330285701,2024-05-16 16:02:44+00:00,2223.0,707.0
S9714211224,330285700,2024-05-16 17:05:42+00:00,2223.0,707.0
S9714595682,330285703,2024-05-16 17:29:07+00:00,2181.0,707.0
S9717641037,330285697,2024-05-17 08:28:19+00:00,2223.0,707.0
S9805663135,330285696,2024-05-23 15:31:49+00:00,2265.0,707.0
S9807616199,330285697,2024-05-23 17:09:56+00:00,2265.0,707.0
S9598495735,330285698,2024-05-07 14:29:28+00:00,2139.0,707.0
S9549331432,330285699,2024-05-03 14:06:48+00:00,2097.0,707.0
S9882611055,330285696,2024-05-29 15:35:32+00:00,2265.0,707.0
S9635457435,330285698,2024-05-10 14:19:27+00:00,2097.0,707.0
