id,size_id,date,quantity,warehouse_id
461183,336595059,2024-04-14 00:00:00+00:00,12,2
461233,336595059,2024-04-14 00:00:00+00:00,0,21
461275,336595059,2024-04-14 00:00:00+00:00,10,4
461276,336595059,2024-04-14 00:00:00+00:00,14,5
479383,336595059,2024-04-15 00:00:00+00:00,12,2
479412,336595059,2024-04-15 00:00:00+00:00,0,21
479447,336595059,2024-04-15 00:00:00+00:00,14,5
479679,336595059,2024-04-15 00:00:00+00:00,10,4
496231,336595059,2024-04-16 00:00:00+00:00,12,2
496257,336595059,2024-04-16 00:00:00+00:00,14,5
496395,336595059,2024-04-16 00:00:00+00:00,10,4
510952,336595059,2024-04-17 00:00:00+00:00,14,5
511037,336595059,2024-04-17 00:00:00+00:00,10,4
511152,336595059,2024-04-17 00:00:00+00:00,11,2
601930,336595059,2024-04-18 00:00:00+00:00,11,2
601983,336595059,2024-04-18 00:00:00+00:00,10,4
601984,336595059,2024-04-18 00:00:00+00:00,13,5
683053,336595059,2024-04-19 00:00:00+00:00,11,2
683102,336595059,2024-04-19 00:00:00+00:00,10,4
683103,336595059,2024-04-19 00:00:00+00:00,13,5
699328,336595059,2024-04-20 00:00:00+00:00,10,4
699329,336595059,2024-04-20 00:00:00+00:00,13,5
699441,336595059,2024-04-20 00:00:00+00:00,10,2
711739,336595059,2024-04-21 00:00:00+00:00,13,5
711814,336595059,2024-04-21 00:00:00+00:00,10,2
711921,336595059,2024-04-21 00:00:00+00:00,10,4
731399,336595059,2024-04-22 00:00:00+00:00,13,5
731454,336595059,2024-04-22 00:00:00+00:00,10,2
731518,336595059,2024-04-22 00:00:00+00:00,10,4
784588,336595059,2024-04-23 00:00:00+00:00,13,5
784606,336595059,2024-04-23 00:00:00+00:00,10,2
784652,336595059,2024-04-23 00:00:00+00:00,10,4
836698,336595059,2024-04-24 00:00:00+00:00,13,5
836705,336595059,2024-04-24 00:00:00+00:00,10,2
836863,336595059,2024-04-24 00:00:00+00:00,10,4
939155,336595059,2024-04-25 00:00:00+00:00,13,5
939162,336595059,2024-04-25 00:00:00+00:00,10,2
939320,336595059,2024-04-25 00:00:00+00:00,10,4
1038919,336595059,2024-04-26 00:00:00+00:00,13,5
1038925,336595059,2024-04-26 00:00:00+00:00,10,2
1039032,336595059,2024-04-26 00:00:00+00:00,10,4
1140503,336595059,2024-04-27 00:00:00+00:00,13,5
1140830,336595059,2024-04-27 00:00:00+00:00,10,2
1140886,336595059,2024-04-27 00:00:00+00:00,10,4
1140887,336595059,2024-04-27 00:00:00+00:00,0,37
1234871,336595059,2024-04-28 00:00:00+00:00,13,5
1235085,336595059,2024-04-28 00:00:00+00:00,10,2
1235129,336595059,2024-04-28 00:00:00+00:00,0,37
1235236,336595059,2024-04-28 00:00:00+00:00,10,4
1340584,336595059,2024-04-29 00:00:00+00:00,13,5
1340728,336595059,2024-04-29 00:00:00+00:00,10,2
1340764,336595059,2024-04-29 00:00:00+00:00,0,37
1340822,336595059,2024-04-29 00:00:00+00:00,10,4
1435061,336595059,2024-04-30 00:00:00+00:00,10,2
1435093,336595059,2024-04-30 00:00:00+00:00,0,37
1435136,336595059,2024-04-30 00:00:00+00:00,10,4
1435372,336595059,2024-04-30 00:00:00+00:00,12,5
1538068,336595059,2024-05-01 00:00:00+00:00,10,2
1538385,336595059,2024-05-01 00:00:00+00:00,12,5
1538492,336595059,2024-05-01 00:00:00+00:00,10,4
1637103,336595059,2024-05-02 00:00:00+00:00,10,2
1637313,336595059,2024-05-02 00:00:00+00:00,12,5
1637373,336595059,2024-05-02 00:00:00+00:00,10,4
1734618,336595059,2024-05-03 00:00:00+00:00,10,2
1734762,336595059,2024-05-03 00:00:00+00:00,12,5
1734808,336595059,2024-05-03 00:00:00+00:00,10,4
1836622,336595059,2024-05-04 00:00:00+00:00,10,2
1836717,336595059,2024-05-04 00:00:00+00:00,12,5
1836752,336595059,2024-05-04 00:00:00+00:00,10,4
1935419,336595059,2024-05-05 00:00:00+00:00,10,2
1935488,336595059,2024-05-05 00:00:00+00:00,12,5
2034636,336595059,2024-05-06 00:00:00+00:00,10,4
1936046,336595059,2024-05-05 00:00:00+00:00,10,4
1936047,336595059,2024-05-05 00:00:00+00:00,1,19
2034236,336595059,2024-05-06 00:00:00+00:00,10,2
2034294,336595059,2024-05-06 00:00:00+00:00,12,5
2034637,336595059,2024-05-06 00:00:00+00:00,1,19
2135590,336595059,2024-05-07 00:00:00+00:00,10,2
2135641,336595059,2024-05-07 00:00:00+00:00,12,5
2135881,336595059,2024-05-07 00:00:00+00:00,10,4
2135882,336595059,2024-05-07 00:00:00+00:00,1,19
2629439,336595059,2024-05-12 00:00:00+00:00,11,5
2629527,336595059,2024-05-12 00:00:00+00:00,10,4
2629528,336595059,2024-05-12 00:00:00+00:00,0,19
2629832,336595059,2024-05-12 00:00:00+00:00,9,2
2243655,336595059,2024-05-08 00:00:00+00:00,10,2
2243878,336595059,2024-05-08 00:00:00+00:00,10,4
2244229,336595059,2024-05-08 00:00:00+00:00,0,19
2244315,336595059,2024-05-08 00:00:00+00:00,11,5
2336074,336595059,2024-05-09 00:00:00+00:00,10,2
2336469,336595059,2024-05-09 00:00:00+00:00,0,19
2336822,336595059,2024-05-09 00:00:00+00:00,10,4
2336823,336595059,2024-05-09 00:00:00+00:00,11,5
2432017,336595059,2024-05-10 00:00:00+00:00,10,2
2432479,336595059,2024-05-10 00:00:00+00:00,11,5
2432770,336595059,2024-05-10 00:00:00+00:00,10,4
2432771,336595059,2024-05-10 00:00:00+00:00,0,19
2720677,336595059,2024-05-13 00:00:00+00:00,11,5
2720751,336595059,2024-05-13 00:00:00+00:00,0,19
2721075,336595059,2024-05-13 00:00:00+00:00,9,2
2721262,336595059,2024-05-13 00:00:00+00:00,10,4
3826061,336595059,2024-05-23 21:00:00+00:00,11,5
3826090,336595059,2024-05-23 21:00:00+00:00,9,2
3826173,336595059,2024-05-23 21:00:00+00:00,10,4
3826227,336595059,2024-05-23 21:00:00+00:00,1,1
2820256,336595059,2024-05-14 00:00:00+00:00,11,5
2820520,336595059,2024-05-14 00:00:00+00:00,9,2
2820792,336595059,2024-05-14 00:00:00+00:00,10,4
2920402,336595059,2024-05-15 00:00:00+00:00,11,5
2920573,336595059,2024-05-15 00:00:00+00:00,9,2
2920746,336595059,2024-05-15 00:00:00+00:00,10,4
3024216,336595059,2024-05-16 00:00:00+00:00,11,5
3024329,336595059,2024-05-16 00:00:00+00:00,9,2
3024471,336595059,2024-05-16 00:00:00+00:00,10,4
3222697,336595059,2024-05-17 21:00:00+00:00,11,5
3222756,336595059,2024-05-17 21:00:00+00:00,9,2
3223335,336595059,2024-05-17 21:00:00+00:00,10,4
3223336,336595059,2024-05-17 21:00:00+00:00,0,22
3317339,336595059,2024-05-18 21:00:00+00:00,11,5
3317392,336595059,2024-05-18 21:00:00+00:00,9,2
3317729,336595059,2024-05-18 21:00:00+00:00,10,4
3318022,336595059,2024-05-18 21:00:00+00:00,1,1
3318023,336595059,2024-05-18 21:00:00+00:00,0,22
3417819,336595059,2024-05-20 00:00:00+00:00,11,5
3417860,336595059,2024-05-20 00:00:00+00:00,9,2
3418103,336595059,2024-05-20 00:00:00+00:00,10,4
3418280,336595059,2024-05-20 00:00:00+00:00,1,1
3418281,336595059,2024-05-20 00:00:00+00:00,0,22
3525187,336595059,2024-05-20 21:00:00+00:00,11,5
3525219,336595059,2024-05-20 21:00:00+00:00,9,2
3525391,336595059,2024-05-20 21:00:00+00:00,10,4
3525527,336595059,2024-05-20 21:00:00+00:00,1,1
3525528,336595059,2024-05-20 21:00:00+00:00,0,22
3625539,336595059,2024-05-21 21:00:00+00:00,11,5
3625571,336595059,2024-05-21 21:00:00+00:00,9,2
3625687,336595059,2024-05-21 21:00:00+00:00,10,4
3625795,336595059,2024-05-21 21:00:00+00:00,1,1
3625796,336595059,2024-05-21 21:00:00+00:00,0,22
3727439,336595059,2024-05-22 21:00:00+00:00,11,5
3727468,336595059,2024-05-22 21:00:00+00:00,9,2
3727566,336595059,2024-05-22 21:00:00+00:00,10,4
3727625,336595059,2024-05-22 21:00:00+00:00,1,1
4649361,336595059,2024-05-31 21:00:00+00:00,10,5
4649494,336595059,2024-05-31 21:00:00+00:00,8,2
3924034,336595059,2024-05-24 21:00:00+00:00,11,5
3924059,336595059,2024-05-24 21:00:00+00:00,9,2
3924131,336595059,2024-05-24 21:00:00+00:00,10,4
3924174,336595059,2024-05-24 21:00:00+00:00,1,1
4649970,336595059,2024-05-31 21:00:00+00:00,10,4
4028461,336595059,2024-05-25 21:00:00+00:00,11,5
4028485,336595059,2024-05-25 21:00:00+00:00,9,2
4029126,336595059,2024-05-25 21:00:00+00:00,10,4
4029127,336595059,2024-05-25 21:00:00+00:00,0,1
4135425,336595059,2024-05-26 21:00:00+00:00,11,5
4135445,336595059,2024-05-26 21:00:00+00:00,9,2
4135900,336595059,2024-05-26 21:00:00+00:00,0,1
4136134,336595059,2024-05-26 21:00:00+00:00,10,4
4235419,336595059,2024-05-27 21:00:00+00:00,9,2
4235759,336595059,2024-05-27 21:00:00+00:00,0,1
4235911,336595059,2024-05-27 21:00:00+00:00,10,4
4236164,336595059,2024-05-27 21:00:00+00:00,10,5
4437147,336595059,2024-05-29 21:00:00+00:00,10,5
4437400,336595059,2024-05-29 21:00:00+00:00,8,2
4437522,336595059,2024-05-29 21:00:00+00:00,10,4
4541398,336595059,2024-05-30 21:00:00+00:00,10,5
4541566,336595059,2024-05-30 21:00:00+00:00,8,2
4541601,336595059,2024-05-30 21:00:00+00:00,10,4
4749201,336595059,2024-06-01 21:00:00+00:00,10,5
4749288,336595059,2024-06-01 21:00:00+00:00,8,2
4749538,336595059,2024-06-01 21:00:00+00:00,10,4
5786552,336595059,2024-06-11 21:00:00+00:00,9,5
5786661,336595059,2024-06-11 21:00:00+00:00,6,2
5787046,336595059,2024-06-11 21:00:00+00:00,9,4
5787047,336595059,2024-06-11 21:00:00+00:00,1,17
4864590,336595059,2024-06-02 21:00:00+00:00,10,5
4864634,336595059,2024-06-02 21:00:00+00:00,8,2
4864819,336595059,2024-06-02 21:00:00+00:00,10,4
4958344,336595059,2024-06-03 21:00:00+00:00,10,4
4958196,336595059,2024-06-03 21:00:00+00:00,10,5
4958231,336595059,2024-06-03 21:00:00+00:00,8,2
5065627,336595059,2024-06-04 21:00:00+00:00,10,5
5065653,336595059,2024-06-04 21:00:00+00:00,8,2
5065702,336595059,2024-06-04 21:00:00+00:00,10,4
5177180,336595059,2024-06-05 21:00:00+00:00,9,4
5177181,336595059,2024-06-05 21:00:00+00:00,11,5
5177197,336595059,2024-06-05 21:00:00+00:00,7,2
5861402,336595059,2024-06-12 21:00:00+00:00,9,5
5861447,336595059,2024-06-12 21:00:00+00:00,6,2
5861616,336595059,2024-06-12 21:00:00+00:00,9,4
5861617,336595059,2024-06-12 21:00:00+00:00,1,17
5277814,336595059,2024-06-06 21:00:00+00:00,9,4
5277815,336595059,2024-06-06 21:00:00+00:00,7,2
5278036,336595059,2024-06-06 21:00:00+00:00,10,5
5382104,336595059,2024-06-07 21:00:00+00:00,6,2
5382234,336595059,2024-06-07 21:00:00+00:00,9,4
5382426,336595059,2024-06-07 21:00:00+00:00,9,5
5493774,336595059,2024-06-08 21:00:00+00:00,6,2
5494124,336595059,2024-06-08 21:00:00+00:00,9,4
5494125,336595059,2024-06-08 21:00:00+00:00,9,5
5601340,336595059,2024-06-09 21:00:00+00:00,9,5
5601554,336595059,2024-06-09 21:00:00+00:00,6,2
5601581,336595059,2024-06-09 21:00:00+00:00,9,4
5707070,336595059,2024-06-10 21:00:00+00:00,9,5
5707208,336595059,2024-06-10 21:00:00+00:00,6,2
5707216,336595059,2024-06-10 21:00:00+00:00,9,4
5942411,336595059,2024-06-13 21:00:00+00:00,9,5
5942433,336595059,2024-06-13 21:00:00+00:00,6,2
5942548,336595059,2024-06-13 21:00:00+00:00,9,4
5942549,336595059,2024-06-13 21:00:00+00:00,1,17
6019958,336595059,2024-06-14 21:00:00+00:00,9,5
6019975,336595059,2024-06-14 21:00:00+00:00,6,2
6020022,336595059,2024-06-14 21:00:00+00:00,1,17
6020758,336595059,2024-06-14 21:00:00+00:00,9,4
6084460,336595059,2024-06-15 21:00:00+00:00,6,2
6084499,336595059,2024-06-15 21:00:00+00:00,1,17
6084983,336595059,2024-06-15 21:00:00+00:00,9,4
6084984,336595059,2024-06-15 21:00:00+00:00,10,5
6167494,336595059,2024-06-16 21:00:00+00:00,6,2
6167529,336595059,2024-06-16 21:00:00+00:00,1,17
6167849,336595059,2024-06-16 21:00:00+00:00,9,4
6167850,336595059,2024-06-16 21:00:00+00:00,10,5
6239212,336595059,2024-06-17 21:00:00+00:00,6,2
6239424,336595059,2024-06-17 21:00:00+00:00,10,5
6239888,336595059,2024-06-17 21:00:00+00:00,0,17
6240157,336595059,2024-06-17 21:00:00+00:00,7,4
2526305,336595059,2024-05-11 00:00:00+00:00,11,5
2525970,336595059,2024-05-11 00:00:00+00:00,10,2
2526433,336595059,2024-05-11 00:00:00+00:00,10,4
2526434,336595059,2024-05-11 00:00:00+00:00,0,19
3114664,336595059,2024-05-17 00:00:00+00:00,11,5
3114751,336595059,2024-05-17 00:00:00+00:00,9,2
3114823,336595059,2024-05-17 00:00:00+00:00,10,4
4436728,336595056,2024-05-29 21:00:00+00:00,34,2
4436983,336595056,2024-05-29 21:00:00+00:00,0,22
4437083,336595056,2024-05-29 21:00:00+00:00,38,5
4437084,336595056,2024-05-29 21:00:00+00:00,0,24
4437508,336595056,2024-05-29 21:00:00+00:00,27,4
4541092,336595056,2024-05-30 21:00:00+00:00,34,2
4541346,336595056,2024-05-30 21:00:00+00:00,38,5
4541347,336595056,2024-05-30 21:00:00+00:00,0,24
4541702,336595056,2024-05-30 21:00:00+00:00,28,4
4749015,336595056,2024-06-01 21:00:00+00:00,34,2
4749178,336595056,2024-06-01 21:00:00+00:00,38,5
4749779,336595056,2024-06-01 21:00:00+00:00,26,4
4864423,336595056,2024-06-02 21:00:00+00:00,34,2
4864936,336595056,2024-06-02 21:00:00+00:00,26,4
4864998,336595056,2024-06-02 21:00:00+00:00,37,5
4958049,336595056,2024-06-03 21:00:00+00:00,34,2
4958779,336595056,2024-06-03 21:00:00+00:00,0,25
4958803,336595056,2024-06-03 21:00:00+00:00,26,4
4958804,336595056,2024-06-03 21:00:00+00:00,37,5
5065495,336595056,2024-06-04 21:00:00+00:00,34,2
5065975,336595056,2024-06-04 21:00:00+00:00,37,5
5066169,336595056,2024-06-04 21:00:00+00:00,0,25
5066259,336595056,2024-06-04 21:00:00+00:00,0,9
5066364,336595056,2024-06-04 21:00:00+00:00,27,4
5786503,336595056,2024-06-11 21:00:00+00:00,1,7
5786870,336595056,2024-06-11 21:00:00+00:00,0,3
5787015,336595056,2024-06-11 21:00:00+00:00,32,2
5787043,336595056,2024-06-11 21:00:00+00:00,27,4
5787044,336595056,2024-06-11 21:00:00+00:00,2,9
5787045,336595056,2024-06-11 21:00:00+00:00,36,5
5787197,336595056,2024-06-11 21:00:00+00:00,2,1
5176453,336595056,2024-06-05 21:00:00+00:00,34,2
5176809,336595056,2024-06-05 21:00:00+00:00,37,5
5176919,336595056,2024-06-05 21:00:00+00:00,0,25
5177243,336595056,2024-06-05 21:00:00+00:00,4,9
5177343,336595056,2024-06-05 21:00:00+00:00,27,4
5861560,336595056,2024-06-12 21:00:00+00:00,0,3
5861615,336595056,2024-06-12 21:00:00+00:00,36,5
5861774,336595056,2024-06-12 21:00:00+00:00,2,9
5861827,336595056,2024-06-12 21:00:00+00:00,0,8
5861838,336595056,2024-06-12 21:00:00+00:00,2,1
5862071,336595056,2024-06-12 21:00:00+00:00,27,4
5862072,336595056,2024-06-12 21:00:00+00:00,0,7
5862321,336595056,2024-06-12 21:00:00+00:00,30,2
5277032,336595056,2024-06-06 21:00:00+00:00,34,2
5277294,336595056,2024-06-06 21:00:00+00:00,37,5
5277381,336595056,2024-06-06 21:00:00+00:00,0,25
5277650,336595056,2024-06-06 21:00:00+00:00,3,9
5277738,336595056,2024-06-06 21:00:00+00:00,27,4
5277739,336595056,2024-06-06 21:00:00+00:00,0,3
5381498,336595056,2024-06-07 21:00:00+00:00,34,2
5381690,336595056,2024-06-07 21:00:00+00:00,37,5
5381752,336595056,2024-06-07 21:00:00+00:00,0,25
5381965,336595056,2024-06-07 21:00:00+00:00,0,3
5382495,336595056,2024-06-07 21:00:00+00:00,27,4
5382496,336595056,2024-06-07 21:00:00+00:00,3,9
5382506,336595056,2024-06-07 21:00:00+00:00,1,7
5493376,336595056,2024-06-08 21:00:00+00:00,34,2
5493537,336595056,2024-06-08 21:00:00+00:00,37,5
5493690,336595056,2024-06-08 21:00:00+00:00,0,3
5493932,336595056,2024-06-08 21:00:00+00:00,1,7
5494021,336595056,2024-06-08 21:00:00+00:00,3,9
5494230,336595056,2024-06-08 21:00:00+00:00,27,4
5600831,336595056,2024-06-09 21:00:00+00:00,34,2
5600973,336595056,2024-06-09 21:00:00+00:00,37,5
5601061,336595056,2024-06-09 21:00:00+00:00,0,3
5601242,336595056,2024-06-09 21:00:00+00:00,1,7
5601292,336595056,2024-06-09 21:00:00+00:00,3,9
5601835,336595056,2024-06-09 21:00:00+00:00,27,4
5601836,336595056,2024-06-09 21:00:00+00:00,0,1
5707003,336595056,2024-06-10 21:00:00+00:00,1,7
5707032,336595056,2024-06-10 21:00:00+00:00,3,9
5707463,336595056,2024-06-10 21:00:00+00:00,27,4
5707504,336595056,2024-06-10 21:00:00+00:00,0,3
5707544,336595056,2024-06-10 21:00:00+00:00,36,5
5707549,336595056,2024-06-10 21:00:00+00:00,32,2
5707550,336595056,2024-06-10 21:00:00+00:00,3,1
5942503,336595056,2024-06-13 21:00:00+00:00,0,3
5942671,336595056,2024-06-13 21:00:00+00:00,2,9
5942707,336595056,2024-06-13 21:00:00+00:00,0,8
5942715,336595056,2024-06-13 21:00:00+00:00,2,1
5942843,336595056,2024-06-13 21:00:00+00:00,0,7
5942964,336595056,2024-06-13 21:00:00+00:00,35,5
5943072,336595056,2024-06-13 21:00:00+00:00,30,2
5943346,336595056,2024-06-13 21:00:00+00:00,27,4
6020148,336595056,2024-06-14 21:00:00+00:00,0,8
6020155,336595056,2024-06-14 21:00:00+00:00,2,1
6020240,336595056,2024-06-14 21:00:00+00:00,0,7
6020366,336595056,2024-06-14 21:00:00+00:00,30,2
6020480,336595056,2024-06-14 21:00:00+00:00,27,4
6020481,336595056,2024-06-14 21:00:00+00:00,35,5
6020776,336595056,2024-06-14 21:00:00+00:00,1,9
6084592,336595056,2024-06-15 21:00:00+00:00,0,8
6084596,336595056,2024-06-15 21:00:00+00:00,2,1
6084662,336595056,2024-06-15 21:00:00+00:00,0,7
6084754,336595056,2024-06-15 21:00:00+00:00,30,2
6084815,336595056,2024-06-15 21:00:00+00:00,35,5
6084932,336595056,2024-06-15 21:00:00+00:00,1,9
6085408,336595056,2024-06-15 21:00:00+00:00,27,4
6167675,336595056,2024-06-16 21:00:00+00:00,30,2
6167727,336595056,2024-06-16 21:00:00+00:00,35,5
6168251,336595056,2024-06-16 21:00:00+00:00,1,9
6168252,336595056,2024-06-16 21:00:00+00:00,0,40
6168301,336595056,2024-06-16 21:00:00+00:00,27,4
6168358,336595056,2024-06-16 21:00:00+00:00,1,1
6239319,336595056,2024-06-17 21:00:00+00:00,30,2
6239333,336595056,2024-06-17 21:00:00+00:00,35,5
6239780,336595056,2024-06-17 21:00:00+00:00,1,1
6239796,336595056,2024-06-17 21:00:00+00:00,0,9
6239822,336595056,2024-06-17 21:00:00+00:00,0,40
6239835,336595056,2024-06-17 21:00:00+00:00,27,4
6239836,336595056,2024-06-17 21:00:00+00:00,0,7
2525944,336595056,2024-05-11 00:00:00+00:00,1,16
2526131,336595056,2024-05-11 00:00:00+00:00,42,5
2526345,336595056,2024-05-11 00:00:00+00:00,0,14
2526360,336595056,2024-05-11 00:00:00+00:00,1,1
2526678,336595056,2024-05-11 00:00:00+00:00,1,9
2526828,336595056,2024-05-11 00:00:00+00:00,35,4
2526829,336595056,2024-05-11 00:00:00+00:00,35,2
2526832,336595056,2024-05-11 00:00:00+00:00,0,7
3114746,336595056,2024-05-17 00:00:00+00:00,33,2
3114828,336595056,2024-05-17 00:00:00+00:00,0,9
3114993,336595056,2024-05-17 00:00:00+00:00,0,24
3115017,336595056,2024-05-17 00:00:00+00:00,0,16
3115089,336595056,2024-05-17 00:00:00+00:00,0,1
3115161,336595056,2024-05-17 00:00:00+00:00,0,14
3115174,336595056,2024-05-17 00:00:00+00:00,34,4
3115175,336595056,2024-05-17 00:00:00+00:00,0,25
3115411,336595056,2024-05-17 00:00:00+00:00,39,5
108999,336595056,2024-03-21 00:00:00+00:00,45,2
117090,336595056,2024-03-22 00:00:00+00:00,45,2
121470,336595056,2024-03-23 00:00:00+00:00,45,2
121635,336595056,2024-03-23 00:00:00+00:00,45,5
128044,336595056,2024-03-24 00:00:00+00:00,45,2
128141,336595056,2024-03-24 00:00:00+00:00,45,5
128193,336595056,2024-03-24 00:00:00+00:00,45,4
138276,336595056,2024-03-25 00:00:00+00:00,45,5
138357,336595056,2024-03-25 00:00:00+00:00,44,4
138361,336595056,2024-03-25 00:00:00+00:00,44,2
141474,336595056,2024-03-26 00:00:00+00:00,45,5
141534,336595056,2024-03-26 00:00:00+00:00,44,4
141535,336595056,2024-03-26 00:00:00+00:00,44,2
152166,336595056,2024-03-27 00:00:00+00:00,45,5
152208,336595056,2024-03-27 00:00:00+00:00,44,2
152348,336595056,2024-03-27 00:00:00+00:00,44,4
157796,336595056,2024-03-28 00:00:00+00:00,45,5
157821,336595056,2024-03-28 00:00:00+00:00,44,2
157917,336595056,2024-03-28 00:00:00+00:00,44,4
168741,336595056,2024-03-29 00:00:00+00:00,45,5
168762,336595056,2024-03-29 00:00:00+00:00,44,2
168912,336595056,2024-03-29 00:00:00+00:00,43,4
190334,336595056,2024-03-30 00:00:00+00:00,45,5
190442,336595056,2024-03-30 00:00:00+00:00,43,4
190481,336595056,2024-03-30 00:00:00+00:00,43,2
196349,336595056,2024-03-31 00:00:00+00:00,45,5
196635,336595056,2024-03-31 00:00:00+00:00,43,4
196636,336595056,2024-03-31 00:00:00+00:00,43,2
210052,336595056,2024-04-01 00:00:00+00:00,45,5
210198,336595056,2024-04-01 00:00:00+00:00,43,2
210355,336595056,2024-04-01 00:00:00+00:00,41,4
235045,336595056,2024-04-02 00:00:00+00:00,45,5
235299,336595056,2024-04-02 00:00:00+00:00,42,2
235355,336595056,2024-04-02 00:00:00+00:00,41,4
235356,336595056,2024-04-02 00:00:00+00:00,0,25
241958,336595056,2024-04-03 00:00:00+00:00,45,5
242143,336595056,2024-04-03 00:00:00+00:00,0,25
242175,336595056,2024-04-03 00:00:00+00:00,0,16
242179,336595056,2024-04-03 00:00:00+00:00,41,4
242180,336595056,2024-04-03 00:00:00+00:00,42,2
287505,336595056,2024-04-04 00:00:00+00:00,45,5
287633,336595056,2024-04-04 00:00:00+00:00,0,25
287651,336595056,2024-04-04 00:00:00+00:00,0,16
287789,336595056,2024-04-04 00:00:00+00:00,41,4
287834,336595056,2024-04-04 00:00:00+00:00,41,2
309088,336595056,2024-04-05 00:00:00+00:00,45,5
309179,336595056,2024-04-05 00:00:00+00:00,0,25
309194,336595056,2024-04-05 00:00:00+00:00,0,16
309260,336595056,2024-04-05 00:00:00+00:00,41,4
309272,336595056,2024-04-05 00:00:00+00:00,41,2
324731,336595056,2024-04-06 00:00:00+00:00,45,5
324813,336595056,2024-04-06 00:00:00+00:00,0,16
324865,336595056,2024-04-06 00:00:00+00:00,41,2
324975,336595056,2024-04-06 00:00:00+00:00,41,4
341346,336595056,2024-04-07 00:00:00+00:00,45,5
341429,336595056,2024-04-07 00:00:00+00:00,41,2
341561,336595056,2024-04-07 00:00:00+00:00,0,27
341634,336595056,2024-04-07 00:00:00+00:00,41,4
363344,336595056,2024-04-08 00:00:00+00:00,41,4
363345,336595056,2024-04-08 00:00:00+00:00,41,2
363402,336595056,2024-04-08 00:00:00+00:00,46,5
363403,336595056,2024-04-08 00:00:00+00:00,0,27
378512,336595056,2024-04-09 00:00:00+00:00,41,4
378513,336595056,2024-04-09 00:00:00+00:00,41,2
378549,336595056,2024-04-09 00:00:00+00:00,46,5
378550,336595056,2024-04-09 00:00:00+00:00,0,27
398129,336595056,2024-04-10 00:00:00+00:00,41,4
398130,336595056,2024-04-10 00:00:00+00:00,41,2
398159,336595056,2024-04-10 00:00:00+00:00,46,5
398160,336595056,2024-04-10 00:00:00+00:00,0,27
417096,336595056,2024-04-11 00:00:00+00:00,46,5
417097,336595056,2024-04-11 00:00:00+00:00,0,27
417232,336595056,2024-04-11 00:00:00+00:00,41,4
417320,336595056,2024-04-11 00:00:00+00:00,40,2
431106,336595056,2024-04-12 00:00:00+00:00,46,5
431251,336595056,2024-04-12 00:00:00+00:00,41,4
431252,336595056,2024-04-12 00:00:00+00:00,40,2
457595,336595056,2024-04-13 00:00:00+00:00,46,5
457681,336595056,2024-04-13 00:00:00+00:00,40,2
457792,336595056,2024-04-13 00:00:00+00:00,40,4
461180,336595056,2024-04-14 00:00:00+00:00,46,5
461238,336595056,2024-04-14 00:00:00+00:00,40,2
461431,336595056,2024-04-14 00:00:00+00:00,40,4
479417,336595056,2024-04-15 00:00:00+00:00,40,2
479581,336595056,2024-04-15 00:00:00+00:00,1,16
479713,336595056,2024-04-15 00:00:00+00:00,41,4
479714,336595056,2024-04-15 00:00:00+00:00,44,5
496248,336595056,2024-04-16 00:00:00+00:00,40,2
496353,336595056,2024-04-16 00:00:00+00:00,1,16
496453,336595056,2024-04-16 00:00:00+00:00,41,4
496454,336595056,2024-04-16 00:00:00+00:00,1,1
496568,336595056,2024-04-16 00:00:00+00:00,43,5
496569,336595056,2024-04-16 00:00:00+00:00,0,24
511007,336595056,2024-04-17 00:00:00+00:00,1,16
511075,336595056,2024-04-17 00:00:00+00:00,1,1
511156,336595056,2024-04-17 00:00:00+00:00,0,24
511260,336595056,2024-04-17 00:00:00+00:00,39,2
511278,336595056,2024-04-17 00:00:00+00:00,41,4
511279,336595056,2024-04-17 00:00:00+00:00,42,5
601794,336595056,2024-04-18 00:00:00+00:00,1,16
601821,336595056,2024-04-18 00:00:00+00:00,1,1
601861,336595056,2024-04-18 00:00:00+00:00,0,24
601925,336595056,2024-04-18 00:00:00+00:00,38,2
601950,336595056,2024-04-18 00:00:00+00:00,42,5
602140,336595056,2024-04-18 00:00:00+00:00,41,4
682923,336595056,2024-04-19 00:00:00+00:00,1,16
682949,336595056,2024-04-19 00:00:00+00:00,1,1
682987,336595056,2024-04-19 00:00:00+00:00,0,24
683048,336595056,2024-04-19 00:00:00+00:00,38,2
683073,336595056,2024-04-19 00:00:00+00:00,42,5
683233,336595056,2024-04-19 00:00:00+00:00,41,4
699212,336595056,2024-04-20 00:00:00+00:00,1,16
699224,336595056,2024-04-20 00:00:00+00:00,1,1
699241,336595056,2024-04-20 00:00:00+00:00,0,24
699308,336595056,2024-04-20 00:00:00+00:00,42,5
699537,336595056,2024-04-20 00:00:00+00:00,41,4
699538,336595056,2024-04-20 00:00:00+00:00,37,2
711658,336595056,2024-04-21 00:00:00+00:00,1,16
711669,336595056,2024-04-21 00:00:00+00:00,1,1
711724,336595056,2024-04-21 00:00:00+00:00,42,5
711845,336595056,2024-04-21 00:00:00+00:00,41,4
711846,336595056,2024-04-21 00:00:00+00:00,37,2
731358,336595056,2024-04-22 00:00:00+00:00,1,16
731368,336595056,2024-04-22 00:00:00+00:00,1,1
731391,336595056,2024-04-22 00:00:00+00:00,42,5
731558,336595056,2024-04-22 00:00:00+00:00,0,45
